13.328, -0.35465, -0.74713, 1.47824, -0.01474, 0.00228, -0.01407, -6.10898, -13.45410, 4.68913
13.338, -0.35456, -0.74718, 1.47824, -0.00641, -0.00715, -0.02111, -6.31178, -13.46670, 4.48834
13.348, -0.35456, -0.74718, 1.47840, 0.00265, -0.00733, 0.00695, -6.10898, -13.45410, 4.68913
13.358, -0.35456, -0.74718, 1.47840, -0.00491, -0.00464, 0.01350, -6.10898, -13.45410, 4.84977
13.368, -0.35456, -0.74718, 1.47840, 0.00423, -0.00396, 0.00290, -5.99637, -13.51710, 4.64897
13.378, -0.35465, -0.74713, 1.47840, -0.01399, 0.00557, 0.00062, -6.22169, -13.39090, 4.64897
13.388, -0.35456, -0.74718, 1.47840, -0.00059, -0.00276, -0.00290, -6.08645, -13.46670, 4.64897
13.398, -0.35456, -0.74718, 1.47856, -0.00500, 0.00022, 0.02064, -6.10898, -13.45410, 4.64897
13.408, -0.35456, -0.74718, 1.47840, -0.00951, -0.00468, -0.00177, -6.22160, -13.51710, 4.80952
13.418, -0.35447, -0.74713, 1.47840, 0.00672, 0.00745, -0.00451, -6.10898, -13.45410, 4.64897
13.428, -0.35456, -0.74718, 1.47840, -0.00391, 0.00211, -0.00097, -5.90633, -13.34060, 4.64897
 0.006, -0.00451, -0.71064, 0.83606, -0.00438, 0.00520, -0.01422, -3.28347, 0.11019, -0.10465
 0.016, -0.00730, -0.70857, 0.83702, -0.23658, 0.19000, 0.06835, -2.47188, -0.47052, -0.58624
 0.026, -0.00820, -0.70575, 0.83718, -0.08686, 0.25947, 0.03595, -2.22463, -1.18881, -0.50586
 0.036, -0.00829, -0.70368, 0.83718, -0.04728, 0.20826, -0.00170, -2.67498, -1.82068, -0.58617
 0.046, -0.01154, -0.70216, 0.83702, -0.27081, 0.16837, 0.00318, -1.41357, -2.02215, -0.50586
 0.056, -0.01298, -0.70045, 0.83702, -0.15221, 0.17220, 0.00627, -1.05253, -2.42618, -0.50586
 0.066, -0.01451, -0.69828, 0.83767, -0.16888, 0.21251, 0.04727, -0.98516, -2.99357, -0.74666
 0.076, -0.01730, -0.69590, 0.83751, -0.23768, 0.23461, 0.00170, 0.18715, -3.67564, -0.46560
 0.086, -0.01857, -0.69338, 0.83799, -0.14404, 0.24726, 0.03782, 0.14144, -4.28051, -0.66649
 0.096, -0.02082, -0.69061, 0.83815, -0.21842, 0.27015, 0.01961, 0.77290, -4.98807, -0.74680
 0.106, -0.02325, -0.68742, 0.83847, -0.21624, 0.30832, 0.03171, 1.62861, -5.82024, -0.82711
 0.116, -0.02497, -0.68364, 0.83927, -0.17625, 0.36746, 0.06426, 1.87663, -6.71636, -1.10824
 0.126, -0.02695, -0.67980, 0.83975, -0.19734, 0.38015, 0.04635, 2.48503, -7.78890, -1.46968
 0.136, -0.02911, -0.67617, 0.84008, -0.21180, 0.36746, 0.04047, 3.00334, -8.73534, -1.02785
 0.146, -0.03046, -0.67299, 0.84040, -0.14890, 0.32614, 0.04147, 3.38619, -9.42905, -1.26884
 0.156, -0.03173, -0.66986, 0.84056, -0.13698, 0.31223, 0.02041, 3.49908, -10.12350, -1.34915
 0.166, -0.03299, -0.66704, 0.84088, -0.12195, 0.28468, 0.02623, 3.94924, -10.93020, -1.42946
 0.176, -0.03344, -0.66486, 0.84136, -0.05862, 0.22777, 0.05401, 3.90451, -11.41040, -1.46962
 0.186, -0.03353, -0.66300, 0.84152, -0.02578, 0.18671, 0.02311, 3.94945, -11.83890, -1.59009
 0.196, -0.03389, -0.66098, 0.84184, -0.02899, 0.19471, 0.02906, 4.01714, -12.43230, -1.83108
 0.206, -0.03335, -0.65926, 0.84232, 0.04341, 0.17258, 0.03241, 3.83694, -12.78510, -1.95134
 0.216, -0.03263, -0.65775, 0.84297, 0.06844, 0.15524, 0.04652, 3.47619, -13.08840, -1.91134
 0.226, -0.03209, -0.65664, 0.84329, 0.06433, 0.11862, 0.04277, 3.52148, -13.54220, -1.99165
 0.236, -0.03073, -0.65578, 0.84345, 0.12605, 0.08873, 0.01764, 3.13840, -13.58040, -2.27272
 0.246, -0.02947, -0.65517, 0.84361, 0.12303, 0.06556, 0.02506, 2.89071, -13.71910, -2.11212
 0.256, -0.02812, -0.65492, 0.84345, 0.13492, 0.03260, -0.00083, 2.46235, -13.78230, -2.11212
 0.266, -0.02659, -0.65497, 0.84345, 0.15036, -0.00038, -0.00018, 2.12449, -13.71920, -2.11212
 0.276, -0.02488, -0.65533, 0.84345, 0.15175, -0.03148, -0.00004, 1.47069, -13.68130, -2.11212
 0.286, -0.02343, -0.65583, 0.84345, 0.14728, -0.05194, 0.01281, 1.08807, -13.46690, -1.91139
 0.296, -0.02163, -0.65644, 0.84345, 0.18330, -0.06178, 0.01062, 0.95244, -13.34050, -2.27293
 0.306, -0.02010, -0.65709, 0.84313, 0.15060, -0.07128, -0.02108, 0.36711, -13.13890, -2.07197
 0.316, -0.01866, -0.65790, 0.84313, 0.14405, -0.08047, -0.00118, 0.00625, -12.93680, -1.87111
 0.326, -0.01712, -0.65876, 0.84313, 0.15208, -0.08512, -0.00590, -0.46642, -12.67210, -2.03181
 0.336, -0.01586, -0.65967, 0.84313, 0.13236, -0.09278, -0.00127, -0.62480, -12.45710, -2.03181
 0.346, -0.01460, -0.66047, 0.84297, 0.13111, -0.08725, -0.01590, -0.91723, -12.36920, -2.03181
 0.356, -0.01370, -0.66128, 0.84297, 0.09875, -0.08083, -0.00342, -1.09774, -12.09140, -1.99165
 0.366, -0.01316, -0.66189, 0.84297, 0.06135, -0.06575, -0.00073, -1.32287, -11.91490, -1.99165
 0.376, -0.01253, -0.66234, 0.84264, 0.06082, -0.04612, -0.02986, -1.36805, -11.81390, -1.79086
 0.386, -0.01226, -0.66280, 0.84264, 0.02921, -0.03990, -0.00642, -1.61576, -11.75090, -1.91134
 0.396, -0.01244, -0.66330, 0.84232, -0.00491, -0.04463, -0.02628, -1.32299, -11.58680, -2.07196
 0.406, -0.01244, -0.66350, 0.84232, -0.00509, -0.02246, -0.00565, -1.50316, -11.48590, -1.83103
 0.416, -0.01298, -0.66370, 0.84232, -0.04103, -0.01736, 0.00855, -1.16522, -11.49840, -1.83103
 0.426, -0.01343, -0.66396, 0.84216, -0.04737, -0.02532, -0.00438, -1.12026, -11.49850, -1.79087
 0.436, -0.01415, -0.66406, 0.84216, -0.06464, -0.01005, -0.00094, -0.78219, -11.43530, -1.79087
 0.446, -0.01496, -0.66411, 0.84232, -0.07273, -0.00885, 0.01541, -0.69216, -11.48580, -1.79087
 0.456, -0.01586, -0.66401, 0.84216, -0.09167, 0.00496, -0.01794, -0.51167, -11.48580, -1.83103
 0.466, -0.01676, -0.66390, 0.84232, -0.09218, 0.00992, 0.01107, -0.37672, -11.56150, -1.63039
 0.476, -0.01767, -0.66380, 0.84232, -0.08741, 0.01372, 0.00238, -0.03858, -11.52370, -1.83103
 0.486, -0.01866, -0.66375, 0.84232, -0.09121, 0.00786, -0.00514, 0.00641, -11.54890, -1.83103
 0.496, -0.01965, -0.66370, 0.84232, -0.09447, 0.00660, -0.00111, 0.43449, -11.56150, -1.83103
 0.506, -0.02046, -0.66365, 0.84232, -0.07386, 0.00160, -0.00024, 0.70481, -11.58670, -1.83103
 0.516, -0.02145, -0.66370, 0.84232, -0.09899, -0.00467, -0.00005, 0.68237, -11.57410, -1.83103
 0.526, -0.02217, -0.66380, 0.84232, -0.07979, -0.00927, -0.00566, 1.11038, -11.46060, -1.83103
 0.536, -0.02262, -0.66396, 0.84232, -0.05782, -0.01494, -0.00122, 1.15560, -11.48580, -1.83103
 0.546, -0.02316, -0.66416, 0.84232, -0.05130, -0.02367, -0.00026, 1.31327, -11.44790, -1.83103
 0.556, -0.02361, -0.66431, 0.84232, -0.04577, -0.01803, -0.00230, 1.44852, -11.39740, -1.67029
 0.566, -0.02361, -0.66451, 0.84232, -0.00389, -0.02233, -0.00049, 1.60604, -11.41010, -1.83103
 0.576, -0.02406, -0.66456, 0.84232, -0.04275, -0.00841, -0.00011, 1.44846, -11.37220, -1.83103
 0.586, -0.02397, -0.66471, 0.84232, -0.00463, -0.01159, -0.00002, 1.58358, -11.39740, -1.83103
 0.596, -0.02388, -0.66486, 0.84232, 0.00249, -0.01779, -0.00000, 1.47099, -11.30910, -1.83103
 0.606, -0.02370, -0.66486, 0.84232, 0.02527, -0.00925, -0.00000, 1.58360, -11.24610, -1.83103
 0.616, -0.02361, -0.66481, 0.84232, 0.01314, 0.00092, -0.00000, 1.33578, -11.23340, -1.83103
 0.626, -0.02343, -0.66492, 0.84232, 0.02267, -0.00737, 0.00223, 1.29080, -11.23350, -1.99153
 0.636, -0.02316, -0.66486, 0.84232, 0.02673, 0.00343, 0.00463, 1.33580, -11.28390, -1.83103
 0.646, -0.02298, -0.66476, 0.84216, 0.01397, 0.01341, -0.01807, 1.15567, -11.23350, -1.99142
 0.656, -0.02280, -0.66476, 0.84232, 0.00997, 0.00288, 0.00647, 1.20060, -11.30910, -1.83103
 0.666, -0.02244, -0.66466, 0.84232, 0.02770, 0.01125, 0.00139, 1.08800, -11.37220, -1.83103
 0.676, -0.02235, -0.66461, 0.84232, 0.00352, 0.00910, 0.00030, 0.88501, -11.33440, -1.83103
 0.686, -0.02208, -0.66446, 0.84232, 0.02878, 0.01077, 0.00006, 1.08794, -11.37220, -1.83103
 0.696, -0.02181, -0.66431, 0.84232, 0.02551, 0.01858, 0.00001, 0.88511, -11.33440, -1.83103
 0.706, -0.02181, -0.66421, 0.84232, 0.01269, 0.01333, 0.00000, 1.06533, -11.48580, -1.83103
 0.716, -0.02154, -0.66426, 0.84232, 0.02458, -0.00406, 0.00000, 0.93022, -11.56160, -1.83103
 0.726, -0.02154, -0.66416, 0.84232, 0.01373, 0.00776, 0.00000, 0.90769, -11.44790, -1.83103
 0.736, -0.02154, -0.66416, 0.84232, -0.00737, 0.00393, 0.00000, 0.77248, -11.39750, -1.83103
 0.746, -0.02136, -0.66416, 0.84232, 0.01113, -0.00045, 0.00413, 1.06534, -11.46060, -1.83103
 0.756, -0.02154, -0.66416, 0.84232, -0.01830, 0.00167, 0.00089, 0.84009, -11.46060, -1.83103
 0.766, -0.02145, -0.66421, 0.84232, 0.00965, -0.00466, 0.00019, 0.86262, -11.44790, -1.83103
 0.776, -0.02154, -0.66426, 0.84232, -0.00500, -0.00687, -0.00972, 0.97534, -11.51110, -1.83103
 0.786, -0.02163, -0.66431, 0.84232, -0.00285, -0.00838, -0.00209, 1.02030, -11.38490, -1.83103
 0.796, -0.02181, -0.66431, 0.84232, -0.01879, -0.00004, -0.00045, 0.72735, -11.42270, -1.83103
 0.806, -0.02190, -0.66436, 0.84232, -0.00264, -0.00610, -0.00010, 1.08790, -11.37230, -1.83103
 0.816, -0.02190, -0.66436, 0.84232, -0.00101, 0.00154, -0.00002, 0.77238, -11.29650, -1.83103
 0.826, -0.02208, -0.66446, 0.84232, -0.00403, -0.01126, 0.00305, 1.02035, -11.41010, -1.63035
 0.836, -0.02208, -0.66436, 0.84232, -0.00131, 0.00314, 0.00066, 0.81748, -11.39750, -1.83103
 0.846, -0.02217, -0.66441, 0.84232, -0.00205, -0.00224, 0.00014, 1.15545, -11.46050, -1.83103
 0.856, -0.02208, -0.66446, 0.84232, 0.00601, -0.00409, 0.00307, 1.04288, -11.39750, -1.63021
 0.866, -0.02217, -0.66441, 0.84232, 0.00500, -0.00296, 0.00066, 1.15548, -11.46050, -1.83103
 0.876, -0.02217, -0.66441, 0.84232, 0.00107, -0.00064, 0.00014, 1.04288, -11.39750, -1.83103
 0.886, -0.02217, -0.66441, 0.84232, 0.00340, -0.00191, 0.00309, 1.04288, -11.39750, -1.63035
 0.896, -0.02208, -0.66436, 0.84232, 0.00063, 0.00355, 0.00066, 1.11050, -11.46060, -1.83103
 0.906, -0.02208, -0.66436, 0.84232, -0.00178, 0.00323, 0.00014, 0.93030, -11.46050, -1.83103
 0.916, -0.02199, -0.66441, 0.84232, 0.00669, -0.00326, 0.00003, 0.90767, -11.34700, -1.83103
 0.926, -0.02181, -0.66441, 0.84232, 0.02788, -0.00473, 0.00001, 1.11041, -11.46050, -1.83103
 0.936, -0.02190, -0.66436, 0.84232, 0.00565, 0.00269, 0.00000, 0.97528, -11.41010, -1.83103
 0.946, -0.02199, -0.66431, 0.84232, -0.00755, 0.00549, 0.00000, 0.97528, -11.41010, -1.83103
 0.956, -0.02190, -0.66436, 0.84232, -0.00406, 0.00064, 0.00000, 0.77250, -11.42270, -1.83103
 0.966, -0.02190, -0.66436, 0.84232, -0.00087, 0.00014, 0.00566, 0.97528, -11.41010, -1.83103
 0.976, -0.02190, -0.66426, 0.84232, -0.00566, 0.01644, 0.00346, 0.97528, -11.41010, -1.99167
 0.986, -0.02181, -0.66441, 0.84232, 0.01475, -0.00931, 0.00793, 1.08792, -11.47320, -1.63029
 0.996, -0.02190, -0.66436, 0.84232, -0.00454, 0.00090, 0.00170, 1.04293, -11.34700, -1.83103
 1.006, -0.02190, -0.66426, 0.84232, 0.00919, 0.00979, 0.00037, 1.11041, -11.35970, -1.83103
 1.016, -0.02199, -0.66431, 0.84232, -0.00554, 0.00241, 0.00008, 0.88510, -11.35960, -1.83103
 1.026, -0.02199, -0.66441, 0.84232, -0.00250, -0.00812, 0.00530, 0.79506, -11.41010, -1.78887
 1.036, -0.02208, -0.66436, 0.84232, -0.00572, 0.00116, 0.00114, 0.90564, -11.34700, -1.82703
 1.046, -0.02208, -0.66436, 0.84232, -0.00381, -0.00378, 0.00024, 0.90375, -11.47320, -1.82503
 1.056, -0.02208, -0.66436, 0.84216, -0.00378, 0.00085, -0.01703, 0.99182, -11.39950, -1.82103
 1.066, -0.02199, -0.66441, 0.84232, 0.01113, -0.00650, 0.00256, 1.01235, -11.41210, -1.81703
 1.076, -0.02208, -0.66436, 0.84232, 0.00062, 0.00151, 0.00055, 1.12297, -11.34900, -1.81103
 1.086, -0.02199, -0.66441, 0.84232, 0.01564, -0.00081, 0.00012, 0.91624, -11.46460, -1.80503
 1.096, -0.02208, -0.66436, 0.84232, 0.00661, 0.00555, 0.00003, 0.91216, -11.46460, -1.79903
 1.106, -0.02199, -0.66441, 0.84232, 0.00787, -0.00242, 0.00001, 0.99835, -11.41610, -1.54103
 1.116, -0.02190, -0.66436, 0.84232, 0.01405, 0.00450, 0.00000, 1.17481, -11.41610, -1.53503
 1.126, -0.02199, -0.66431, 0.84232, 0.00040, 0.00932, 0.00000, 0.71782, -11.40550, -1.52503
 1.136, -0.02199, -0.66441, 0.84232, 0.00305, -0.00356, 0.00000, 0.73435, -11.41810, -1.51703
 1.146, -0.02190, -0.66436, 0.84232, 0.01260, 0.00592, -0.00412, 0.70782, -11.40750, -1.25703
 1.156, -0.02199, -0.66431, 0.84249, 0.00092, 0.00418, 0.02036, 0.81454, -11.37160, -1.24703
 1.166, -0.02208, -0.66436, 0.84249, -0.01049, 0.00039, 0.00438, 0.60576, -11.35900, -1.02718
 1.176, -0.02208, -0.66436, 0.84249, 0.00322, 0.00054, 0.00094, 0.46235, -11.42410, -1.01518
 1.186, -0.02217, -0.66441, 0.84264, -0.01124, -0.00657, 0.01278, 0.45635, -11.67610, -0.95586
 1.196, -0.02217, -0.66441, 0.84264, -0.00242, -0.00141, 0.00499, 0.47288, -11.66550, -0.94405
 1.206, -0.02226, -0.66446, 0.84281, -0.00929, -0.00521, 0.01670, 0.21488, -11.66750, -0.51934
 1.216, -0.02235, -0.66451, 0.84313, -0.00019, -0.00603, 0.02768, 0.27648, -11.65690, -0.49833
 1.226, -0.02253, -0.66451, 0.84377, -0.02220, -0.00226, 0.06279, 0.10851, -11.70930, -0.31443
 1.236, -0.02262, -0.66456, 0.84425, -0.00637, -0.00138, 0.05324, 0.14772, -11.58310, -0.46131
 1.246, -0.02271, -0.66471, 0.84506, -0.00888, -0.00981, 0.06733, -0.29053, -11.55990, -0.55842
 1.256, -0.02289, -0.66471, 0.84586, -0.00781, -0.00271, 0.08056, -0.05073, -11.65020, -0.09385
 1.266, -0.02298, -0.66476, 0.84650, -0.00833, -0.00076, 0.06781, -0.37633, -11.58910, -0.03063
 1.276, -0.02334, -0.66486, 0.84779, -0.02121, -0.00572, 0.11128, -0.13625, -11.82850, 0.04145
 1.286, -0.02343, -0.66502, 0.84923, -0.01563, -0.00875, 0.13443, -0.55220, -11.79270, -0.17395
 1.296, -0.02397, -0.66512, 0.85068, -0.04662, -0.00744, 0.14347, -0.54166, -11.77140, -0.26993
 1.306, -0.02388, -0.66527, 0.85212, -0.00250, -0.01112, 0.15639, -0.57238, -11.68510, -0.07480
 1.316, -0.02442, -0.66527, 0.85357, -0.03455, -0.00239, 0.15350, -0.67251, -11.72500, -0.17051
 1.326, -0.02470, -0.66542, 0.85501, -0.03458, -0.01121, 0.16266, -1.06782, -11.85090, -0.01550
 1.336, -0.02524, -0.66562, 0.85662, -0.05644, -0.01650, 0.17385, -1.23569, -11.92850, 0.04946
 1.346, -0.02551, -0.66587, 0.85839, -0.04054, -0.02336, 0.17911, -1.29293, -11.81700, -0.03675
 1.356, -0.02596, -0.66592, 0.86015, -0.04705, -0.00944, 0.17078, -1.46073, -11.76840, -0.00090
 1.366, -0.02641, -0.66618, 0.86208, -0.04550, -0.02184, 0.17750, -1.58558, -11.99520, -0.12726
 1.376, -0.02713, -0.66648, 0.86369, -0.06657, -0.03119, 0.16426, -1.50545, -11.93610, -0.10234
 1.386, -0.02758, -0.66673, 0.86562, -0.04969, -0.02652, 0.17914, -1.81069, -11.86240, 0.22421
 1.396, -0.02839, -0.66698, 0.86754, -0.07184, -0.02621, 0.19429, -1.82276, -11.75080, 0.09946
 1.406, -0.02902, -0.66734, 0.86963, -0.06308, -0.03231, 0.20911, -1.99069, -11.97760, 0.13375
 1.416, -0.03001, -0.66779, 0.87172, -0.09623, -0.03989, 0.20852, -2.23018, -11.82820, 0.29011
 1.426, -0.03091, -0.66819, 0.87397, -0.09317, -0.03935, 0.22556, -2.35518, -11.77980, 0.53653
 1.436, -0.03173, -0.66875, 0.87654, -0.09213, -0.05274, 0.24909, -2.41227, -11.92020, 0.28905
 1.446, -0.03272, -0.66921, 0.87911, -0.10019, -0.04558, 0.25836, -2.58252, -11.73300, 0.41529
 1.456, -0.03380, -0.66971, 0.88152, -0.09881, -0.04776, 0.23747, -2.34648, -11.60870, 0.08924
 1.466, -0.03497, -0.67016, 0.88377, -0.11427, -0.05078, 0.22423, -2.72165, -11.81030, 0.49448
 1.476, -0.03650, -0.67072, 0.88585, -0.14464, -0.05721, 0.20233, -2.75598, -11.63550, 0.82013
 1.486, -0.03767, -0.67127, 0.88858, -0.12624, -0.05835, 0.25453, -2.72363, -11.63740, 0.86594
 1.496, -0.03903, -0.67183, 0.89131, -0.13262, -0.05859, 0.26871, -3.12062, -11.50040, 1.14955
 1.506, -0.04074, -0.67239, 0.89453, -0.16002, -0.05783, 0.29799, -2.88500, -11.42680, 0.99411
 1.516, -0.04227, -0.67304, 0.89806, -0.16330, -0.06404, 0.35312, -2.91975, -11.46420, 0.79821
 1.526, -0.04407, -0.67365, 0.90111, -0.18037, -0.05800, 0.31250, -2.73218, -11.35290, 0.68176
 1.536, -0.04597, -0.67420, 0.90416, -0.19262, -0.05097, 0.30528, -3.26363, -11.51820, 1.13608
 1.546, -0.04786, -0.67476, 0.90738, -0.18748, -0.05527, 0.31258, -2.75616, -11.44470, 0.89935
 1.556, -0.04984, -0.67526, 0.91059, -0.19406, -0.04995, 0.31522, -2.85995, -11.39370, 1.15138
 1.566, -0.05209, -0.67582, 0.91396, -0.21315, -0.05198, 0.33491, -2.75995, -11.43370, 1.27744
 1.576, -0.05426, -0.67632, 0.91766, -0.21076, -0.05139, 0.36951, -2.70617, -11.54680, 1.08797
 1.586, -0.05669, -0.67688, 0.92119, -0.23719, -0.05489, 0.36858, -2.44892, -11.42270, 1.38228
 1.596, -0.05885, -0.67738, 0.92489, -0.21763, -0.05438, 0.35384, -2.68785, -11.49800, 1.18368
 1.606, -0.06129, -0.67784, 0.92874, -0.23914, -0.04737, 0.38518, -2.77043, -11.42440, 1.15657
 1.616, -0.06399, -0.67824, 0.93211, -0.25834, -0.04293, 0.34340, -2.53436, -11.51430, 1.20795
 1.626, -0.06624, -0.67869, 0.93597, -0.23771, -0.04668, 0.37653, -2.54712, -11.46590, 1.54195
 1.636, -0.06904, -0.67905, 0.93950, -0.26914, -0.03917, 0.36695, -2.31304, -11.55380, 1.68081
 1.646, -0.07156, -0.67945, 0.94352, -0.26207, -0.04354, 0.38998, -2.50826, -11.76800, 1.77407
 1.656, -0.07427, -0.67985, 0.94769, -0.27830, -0.03965, 0.41473, -2.20477, -11.66900, 1.78358
 1.666, -0.07679, -0.68026, 0.95235, -0.23942, -0.04189, 0.45192, -2.17239, -11.82010, 1.51336
 1.676, -0.07967, -0.68066, 0.95653, -0.28584, -0.04235, 0.43024, -2.11832, -11.72110, 1.69353
 1.686, -0.08229, -0.68102, 0.96071, -0.25758, -0.04051, 0.40424, -1.92703, -11.88480, 1.78560
 1.696, -0.08499, -0.68132, 0.96536, -0.26383, -0.03248, 0.46233, -2.09847, -11.98540, 2.00258
 1.706, -0.08769, -0.68172, 0.96938, -0.26899, -0.03938, 0.41464, -1.95355, -11.89910, 2.14296
 1.716, -0.09031, -0.68218, 0.97436, -0.26657, -0.04965, 0.47663, -2.05548, -12.06070, 2.07177
 1.726, -0.09283, -0.68258, 0.97902, -0.25420, -0.04522, 0.48440, -1.91057, -12.19920, 1.96930
 1.736, -0.09536, -0.68288, 0.98367, -0.25271, -0.03138, 0.46111, -2.10268, -12.16330, 2.02745
 1.746, -0.09788, -0.68339, 0.98849, -0.24934, -0.04623, 0.48466, -2.36559, -12.13790, 2.32705
 1.756, -0.10031, -0.68384, 0.99331, -0.22958, -0.04937, 0.48257, -1.99210, -12.40230, 2.18210
 1.766, -0.10275, -0.68430, 0.99829, -0.24521, -0.04022, 0.49987, -2.18590, -12.16480, 2.08093
 1.776, -0.10527, -0.68490, 1.00295, -0.25440, -0.05770, 0.47917, -2.44544, -12.33890, 2.61660
 1.786, -0.10752, -0.68536, 1.00809, -0.22501, -0.05104, 0.50130, -2.34541, -12.59090, 2.15217
 1.796, -0.10996, -0.68601, 1.01291, -0.24904, -0.06317, 0.49540, -2.76302, -12.32780, 2.36727
 1.806, -0.11239, -0.68667, 1.01789, -0.23722, -0.06923, 0.48320, -2.63872, -12.42860, 2.75405
 1.816, -0.11455, -0.68727, 1.02319, -0.22752, -0.06077, 0.53836, -2.83115, -12.51450, 2.48764
 1.826, -0.11708, -0.68798, 1.02801, -0.25718, -0.07635, 0.49368, -3.11231, -12.67820, 2.62416
 1.836, -0.11924, -0.68879, 1.03363, -0.21835, -0.08146, 0.54520, -3.05663, -12.37720, 2.80573
 1.846, -0.12149, -0.68944, 1.03877, -0.22050, -0.06857, 0.53243, -3.54049, -12.60210, 2.74114
 1.856, -0.12411, -0.69010, 1.04423, -0.25508, -0.06885, 0.53595, -3.50744, -12.69000, 2.72203
 1.866, -0.12627, -0.69091, 1.04953, -0.22442, -0.08093, 0.53666, -3.65361, -12.64990, 2.81677
 1.876, -0.12879, -0.69161, 1.05467, -0.25369, -0.07226, 0.52555, -3.75383, -12.38680, 2.67756
 1.886, -0.13114, -0.69232, 1.05965, -0.24108, -0.06508, 0.50920, -3.99011, -12.39730, 2.85259
 1.896, -0.13366, -0.69313, 1.06463, -0.25180, -0.07561, 0.49391, -4.04523, -12.53550, 3.23328
 1.906, -0.13618, -0.69394, 1.07009, -0.24804, -0.07991, 0.54703, -4.14425, -12.69730, 3.33472
 1.916, -0.13880, -0.69490, 1.07539, -0.26081, -0.09636, 0.54420, -4.62963, -12.43420, 3.42537
 1.926, -0.14159, -0.69565, 1.08101, -0.26992, -0.08181, 0.55837, -4.50571, -12.46990, 3.36675
 1.936, -0.14430, -0.69656, 1.08680, -0.26813, -0.09434, 0.58485, -4.64794, -12.45460, 3.30379
 1.946, -0.14718, -0.69747, 1.09242, -0.28830, -0.09869, 0.56297, -4.74722, -12.49230, 3.52443
 1.956, -0.15015, -0.69823, 1.09836, -0.29607, -0.08029, 0.59362, -4.75708, -12.62860, 3.62174
 1.966, -0.15295, -0.69908, 1.10414, -0.28155, -0.08002, 0.59258, -4.78883, -12.30080, 3.23103
 1.976, -0.15619, -0.69999, 1.10977, -0.31519, -0.08640, 0.56866, -4.84400, -12.45170, 3.44898
 1.986, -0.15926, -0.70100, 1.11539, -0.31066, -0.09631, 0.56548, -5.00865, -12.47460, 3.70896
 1.996, -0.16241, -0.70186, 1.12101, -0.31359, -0.09042, 0.56512, -4.88136, -12.43430, 3.48321
 2.006, -0.16566, -0.70277, 1.12647, -0.32386, -0.08910, 0.55668, -4.84549, -12.34390, 3.78190
 2.016, -0.16881, -0.70363, 1.13209, -0.31722, -0.08580, 0.55869, -4.78373, -12.24270, 4.03799
 2.026, -0.17233, -0.70449, 1.13804, -0.34669, -0.08769, 0.59752, -4.79380, -12.24020, 3.85261
 2.036, -0.17557, -0.70529, 1.14366, -0.33046, -0.08344, 0.56973, -4.80097, -12.22540, 3.70738
 2.046, -0.17918, -0.70610, 1.14928, -0.35601, -0.08099, 0.56166, -4.49150, -12.26080, 3.80110
 2.056, -0.18251, -0.70686, 1.15474, -0.33723, -0.07081, 0.55280, -4.36343, -12.29650, 3.84739
 2.066, -0.18602, -0.70771, 1.16004, -0.34910, -0.08105, 0.53276, -4.61938, -12.40750, 3.82072
 2.076, -0.18981, -0.70842, 1.16534, -0.36585, -0.07619, 0.54367, -4.35576, -12.29400, 4.19683
 2.086, -0.19315, -0.70918, 1.17064, -0.34704, -0.07405, 0.54059, -4.33705, -12.29160, 4.36874
 2.096, -0.19675, -0.70999, 1.17611, -0.36560, -0.07906, 0.55132, -4.20875, -12.45330, 4.34349
 2.106, -0.20017, -0.71079, 1.18189, -0.34092, -0.08333, 0.57327, -3.94221, -12.46350, 4.43507
 2.116, -0.20351, -0.71155, 1.18783, -0.33629, -0.07854, 0.59420, -4.22186, -12.46130, 4.44635
 2.126, -0.20702, -0.71231, 1.19377, -0.34698, -0.07633, 0.59216, -4.11266, -12.25910, 4.09496
 2.136, -0.21027, -0.71301, 1.19956, -0.32171, -0.06811, 0.57344, -3.98319, -12.31820, 4.66998
 2.146, -0.21333, -0.71382, 1.20566, -0.29810, -0.07297, 0.60288, -4.05446, -12.31560, 4.47803
 2.156, -0.21667, -0.71468, 1.21144, -0.31507, -0.08504, 0.58239, -3.99170, -12.49000, 4.07843
 2.166, -0.21982, -0.71564, 1.21723, -0.31540, -0.09285, 0.56975, -4.11035, -12.44970, 4.44911
 2.176, -0.22280, -0.71640, 1.22301, -0.29373, -0.08010, 0.58731, -3.88818, -12.23330, 4.37806
 2.186, -0.22559, -0.71715, 1.22815, -0.28039, -0.07311, 0.52234, -4.29766, -12.29390, 4.46738
 2.196, -0.22865, -0.71796, 1.23377, -0.30752, -0.07744, 0.53848, -4.34570, -12.45370, 4.34740
 2.206, -0.23145, -0.71882, 1.23875, -0.27448, -0.08472, 0.50971, -4.12427, -12.38810, 4.75620
 2.216, -0.23406, -0.71947, 1.24421, -0.25872, -0.06787, 0.53268, -4.51054, -12.51220, 4.56356
 2.226, -0.23704, -0.72013, 1.24919, -0.29775, -0.06340, 0.50846, -4.37701, -12.21970, 4.88191
 2.236, -0.23956, -0.72094, 1.25465, -0.25852, -0.07571, 0.52408, -4.31246, -12.34370, 5.00962
 2.246, -0.24217, -0.72159, 1.26011, -0.26898, -0.06508, 0.55872, -4.76517, -12.35180, 4.85422
 2.256, -0.24488, -0.72250, 1.26541, -0.27725, -0.08813, 0.52869, -4.63096, -12.63780, 5.05348
